id_berita,kategori,judul,isi_berita,link
153054,Jatim Timur,"Warga Dringu Lapor Dugaan Penipuan Kavling, Polres Probolinggo Kota Siap Tindaklanjuti","PROBOLINGGO, BANGSAONLINE.com- Polres Probolinggo Kota menerima laporan dari warga Desa/Kecamatan Dringu, terkait dugaan penipuan oleh seorang pengembang tanah kavling. Hal tersebut disampaikan oleh Kasatreskrim Polres Probolinggo Kota, Iptu Zainal Arifin, Rabu (1/9/2025). ""Ada tiga orang yang melaporkan,"" ujarnya saat dikonfirmasi. Namun, ia menjelaskan bahwa pelapor belum membawa dokumen pendukung yang lengkap, sehingga mereka disarankan untuk kembali dengan berkas yang diperlukan.  ""Mereka tidak membawa dokumen saat laporan, sehingga kita sarankan untuk kembali lagi,"" katanya. Meski laporan masih dalam tahap pengaduan, pihak kepolisian memastikan akan tetap melakukan penyelidikan. ""Nanti tetap kita lidik,"" ucap Zainal.  Sebelumnya, puluhan warga Desa Dringu mendatangi Mapolres Probolinggo Kota untuk menyampaikan keluhan. Mereka mengaku telah membeli tanah kavling dari seorang pengembang, namun hingga kini belum menerima sertifikat kepemilikan. ""Puluhan warga membeli tanah kavling. Namun sampai saat ini mereka tidak mendapatkan sertifikat,"" kata salah satu warga, Kholil. Warga berharap agar kasus ini segera ditindaklanjuti secara serius oleh pihak kepolisian, mengingat banyak warga yang merasa dirugikan. ""Warga minta agar polres menindaklanjuti kasus ini sampai selesai,"" pungkasnya. (ugi/mar)",https://bangsaonline.com/berita/153054/warga-dringu-lapor-dugaan-penipuan-kavling-polres-probolinggo-kota-siap-tindaklanjuti
153082,Jatim Timur,"Lantik 4 PPAT, Kantah Kabupaten Probolinggo Tegaskan Pentingnya Kepastian Objek dan Subjek Tanah","PROBOLINGGO, BANGSAONLINE.com- Kantor Pertanahan (Kantah) Kabupaten Probolinggo melantik 4 Pejabat Pembuat Akta Tanah (PPAT) dalam sebuah prosesi resmi yang digelar pada hari ini, Rabu (1/10/2025). Mereka adalah Ahmad Zaki, Patricia Irene Alpha, Sulina, dan Chasanah. Agenda tersebut turut dihadiri oleh sejumlah pejabat setingkat kepala seksi di lingkup Kantah Kabupaten Probolinggo. Dalam arahannya, Kepala Kantah Kabupaten Probolinggo, Agus Susmiyanto, menekankan pentingnya kepatuhan terhadap aturan yang telah digariskan oleh Menteri ATR/BPN, Nusron Wahid.  ""Panjenengan-panjenengantelah diberikan izin dan ditetapkan secara resmi oleh Bapak Menteri ATR. Karenanya, patuhi selalu aturan yang dilarang oleh Pak Menteri,"" ujarnya saat memberi sambutan. Ia menyampaikan, larangan-larangan bagi PPAT telah dijabarkan secara lengkap kepada para pejabat yang dilantik, meski tidak dirinci satu per satu karena jumlahnya cukup banyak. Namun, ia menegaskan dua hal pokok yang wajib diperhatikan, yakni objek dan subjek tanah.  ""Ada banyak larangan. Tapi, yang pokok dan himbauan dari kita yakni seluruh PPAT harus tahu objek dan subjek tanah yang akan diberikan akta tanahnya,"" tuturnya. Agus menjelaskan, objek tanah mencakup lokasi, bentuk bidang, dan luas tanah yang akan dijual, diwariskan, atau dihibahkan. Sementara itu, subjek tanah merujuk pada riwayat dan asal-usul kepemilikan, termasuk ahli waris dan dokumen seperti Petok D. ""Jangan asal main peralihan hak, harus jelas dulu siapa pemilik dan ahli warisnya. Biar ada kepastian hukum dan tidak terjadi gugatan hukum di kemudian hari, karena saat ini sistemnya sudah pakai elektronik,"" pungkasnya. (ndi/mar)",https://bangsaonline.com/berita/153082/lantik-4-ppat-kantah-kabupaten-probolinggo-tegaskan-pentingnya-kepastian-objek-dan-subjek-tanah
152925,Jatim Barat,"Syukuri Hasil Bumi yang Melimpah, Warga Desa Pelang Lor Ngawi Perang Nasi","NGAWI, BANGSAONLINE.com- Ratusan warga Desa Pelang Lor, Kecamatan Kedunggalar, Kabupaten Ngawi, menggelar tradisi unik berupa perang nasi dalam rangka sedekah bumi, Jumat (26/09/2025). Tradisi yang sudah berlangsung turun-temurun ini menjadi bentuk ungkapan syukur masyarakat atas hasil bumi yang melimpah. Acara digelar di sebuah lokasi yang dikeramatkan warga desa. Masing-masing warga membawa bungkusan nasi untuk dikumpulkan dan didoakan oleh sesepuh desa. Setelah doa bersama selesai, warga kemudian berebut nasi tersebut untuk saling melempar ke arah sesama warga.  Meski terjadi aksi saling lempar, suasana tetap berlangsung penuh kegembiraan tanpa rasa marah. Tradisi perang nasi ini bahkan menjadi tontonan yang menarik, sehingga tak hanya diikuti warga setempat, tetapi juga mengundang perhatian masyarakat dari luar desa. ""Tradisi ini sudah ada sejak lama dan terus dilestarikan hingga sekarang. Selain dilemparkan, sebagian warga juga membawa pulang nasi yang sudah didoakan,"" ujar Hariyana, Kepala Desa Pelang Lor.  Bagi warga, tradisi perang nasi bukan sekadar hiburan, tetapi juga sarana mempererat kebersamaan antar warga serta wujud sedekah atas rezeki hasil bumi yang telah diterima selama setahun terakhir. Dengan keunikan dan nilai budaya yang terkandung di dalamnya, perang nasi di Desa Pelang Lor menjadi salah satu tradisi lokal yang terus dijaga kelestariannya dari generasi ke generasi. (nal/rev)",https://bangsaonline.com/berita/152925/syukuri-hasil-bumi-yang-melimpah-warga-desa-pelang-lor-ngawi-perang-nasi
152924,Jatim Barat,Aktivitas Belajar Sementara Dialihkan Usai Atap Bangunan PAUD dan TK di Geneng Ambruk,"NGAWI, BANGSAONLINE.com- Atap bangunan Pendidikan Anak Usia Dini (PAUD) Wahyu Arum dan Taman Kanak-Kanak (TK) di Dusun Karangasem, Desa Geneng, Kecamatan Geneng, Kabupaten Ngawi, ambruk pada Kamis (25/9/2025) malam. Bangunan tersebut rata dengan tanah. Seluruh rangka kayu dan genteng runtuh menimpa kelas. Beruntung, saat kejadian tidak ada aktivitas belajar mengajar, sehingga 34 murid di sekolah tersebut selamat.  ""Alhamdulillah, ambruknya atap tidak terjadi saat kegiatan belajar, jadi anak-anak aman. Bangunan ini kalau temboknya terakhir rehab sekitar 10 tahun lalu, tapi kalau atapnya sudah hampir 30 tahun belum pernah diperbaiki,"" ujar Kepala PAUD dan TK Karangasem, Indah Sri Lestari. Untuk sementara, kegiatan belajar diliburkan pada Jumat (26/9/2025). Rencananya, mulai Senin depan kegiatan belajar mengajar dialihkan ke rumah kepala sekolah. Indah Sri Lestari mengatakan runtuhnya atap terjadi saat hujan deras mengguyur wilayah setempat.  Pihaknya bersama guru berharap pemerintah melalui Dinas Pendidikan segera memberikan perhatian dengan melakukan perbaikan, sehingga para siswa-siswi bisa kembali belajar di kelas. ""Kami berharap ada penanganan cepat agar kegiatan belajar mengajar bisa kembali normal,"" katanya. Hingga kini, puing-puing atap yang ambruk masih memenuhi ruangan kelas. Sejumlah petugas Polsek Geneng juga sudah tiba di lokasi guna melakukan penyelidikan. (nal/rev)",https://bangsaonline.com/berita/152924/aktivitas-belajar-sementara-dialihkan-usai-atap-bangunan-paud-dan-tk-di-geneng-ambruk
153049,Jatim Madura,Pemkab Sumenep Kirim Tim ke Pulau Terdampak Gempa untuk Lakukan Pendataan Korban dan Bantuan,"SUMENEP,BANGSAONLINE.com- Pemerintah Kabupaten (Pemkab) Sumenep bergerak cepat melakukan penanganan pascagempa berkekuatan 6,5 magnitudo mengguncang beberapa  wilayah Sumenep pada Selasa (30/09/2025) pukul 23.49 WIB. Bupati Sumenep, Achmad Fauzi Wongsojudo, menginstruksikan jajarannya beserta TNI-Polri turun ke lokasi terdampak. Utamanya di Pulau Sapudi dan Talango untuk membantu masyarakat. “Hari ini, tim turun ke lapangan, khususnya di Kecamatan Talango, untuk memantau kondisi akibat gempa dan memberikan bantuan awal kepada korban,” kata Bupati Fauzi di kantornya, Rabu (01/10/2025).  Selain mengirim tim ke Pulau Talango, tim rombongan pertama pada Rabu (01/10/2025) juga berangkat menuju ke Pulau Sapudi, untuk meninjau lokasi terdampak gempa dan memastikan proses pendataan korban berjalan cepat. “Kami memberangkatkan dua tim ke Pulau Sapudi pada Rabu (01/10/2025) dan Kamis (02/10/2025) besok, tim kedua berangkat ke Pulau itu,” terangnya. Bupati menjelaskan, tim yang turun ke lapangan tidak hanya melakukan pemantauan terhadap kondisi di lokasi.  Tetapi mereka memberikan bantuan awal kepada masyarakat yang rumahnya mengalami kerusakan akibat guncangan gempa di Pulau Sapudi. “Kami melalui tim tidak hanya sebatas memantau, melainkan memberikan bantuan awal seperti lauk pauk, makanan siap saji, makanan tambahan gizi, terpal, selimut dan peralatan mandi lainnya,” ujarnya. Selain itu, Bupati Fauzi menyebut, tim melakukan pendataan kerusakan rumah dan fasilitas umum secara cepat dan akurat, agar penyaluran bantuan lanjutan bisa dilakukan dan penerimanya benar-benar tepat sasaran. “Pemerintah daerah terus melakukan pembaharuan data korban dan memastikan tidak ada warga yang terabaikan, karena penanganan ini untuk memulihkan kehidupan masyarakat,” pungkasnya.(aln/van)",https://bangsaonline.com/berita/153049/pemkab-sumenep-kirim-tim-ke-pulau-terdampak-gempa-untuk-lakukan-pendataan-korban-dan-bantuan
153044,Jatim Madura,Hanya 7 dari 40 SPPG di Pamekasan Kantongi Izin Resmi Program MBG,"PAMEKASAN, BANGSAONLINE.com- Dari total 40 Sentra Penyedia Pemenuhan Gizi (SPPG) yang telah beroperasi dan menyalurkan program MBG atau Makanan Bergizi Gratis di Bumi Gerbang Salam, hanya 7 yang dinyatakan lolos uji kelayakan dan telah mengantongi izin resmi. Hal tersebut disampaikan oleh Dinas Kesehatan (Dinkes) Pamekasan, Rabu (1/10/2025). Sebanyak 27 SPPG sebelumnya telah mengajukan Sertifikat Laik Higiene Sanitasi (SLHS) sebagai syarat operasional, namun mayoritas belum memenuhi standar kelayakan. Dari jumlah tersebut, 20 SPPG disarankan untuk melengkapi dokumen persyaratan agar dapat diproses lebih lanjut. Ketua Komisi IV DPRD Pamekasan, Halili, menegaskan pentingnya keseriusan pengelola SPPG dalam memenuhi seluruh persyaratan yang telah ditetapkan. Menurut dia, SLHS bukan sekadar formalitas, melainkan jaminan keamanan pangan.  ""Yang dilayani SPPG itu tidak hanya seratus atau dua ratus orang, tapi ribuan siswa. Jadi perlu diseriusi dan diperhatikan. Komisi IV akan turun ke lapangan untuk melihat langsung SPPG-SPPG yang ada,"" ujarnya. Sementara itu, Kepala Dinkes Pamekasan, Saifudin, menyampaikan bahwa proses pemeriksaan terhadap SPPG dilakukan secara bertahap dan profesional. Ia menekankan, rekomendasi SLHS tidak diberikan secara instan, melainkan melalui tahapan ketat seperti pemeriksaan kualitas air, alat masak, serta pelatihan bagi penjamah makanan.  ""Setelah empat persyaratan dipenuhi dan hasil pemeriksaan baik, baru kami rekomendasikan untuk mendapatkan SLHS,"" jelasnya. Disebutkan olehnya, pengajuan SLHS terus meningkat, dengan rata-rata lima permohonan masuk setiap hari. Kendati demikian, proses verifikasi tetap dilakukan secara hati-hati demi menjamin kualitas dan keamanan layanan MBG. ""Kami tetap melakukan pengujian air dan alat secara profesional. Termasuk penyuluhan terhadap penjamah makanan harus efektif,"" pungkasnya. (dim/mar)",https://bangsaonline.com/berita/153044/hanya-7-dari-40-sppg-di-pamekasan-kantongi-izin-resmi-program-mbg
153071,Nasional,"Pertamina Grand Prix of Indonesia 2025, Menpora: Harapan Bagi Roda Perekonomian Nasional","SURABAYA, BANGSAONLINE.com– Bukan hanya tentang siapa yang tercepat di jalur lintasan, ajang
balap motor MotoGP Mandalika 2025 di Pertamina Mandalika Circuit, Lombok, Nusa
Tenggara Barat (NTB) pada 3-5 Oktober mendatang menjadi harapan bagi perputaran
ekonomi Tanah Air. Menteri Pemuda dan Olahraga (Menpora) Erick Thohir
mengatakan, Presiden Prabowo Subianto berharap ajang ini mampu mendorong
perputaran ekonomi serta sektor pariwisata nasional. “Melalui gelaran ini diharapkan
dapat mendorong perputaran ekonomi daerah dan nasional Rp 4,5 hingga Rp4,8
Triliun,” ucap Erick pada konferensi
press Pertamina Grand Prix of Indonesia 2025 Senin, 29 September 2025.  Di sisi lain, Vice President
Corporate Communication Pertamina, Fadjar Djoko Santoso berkomitmen untuk
memantapkan perusahaannya dalam menyokong keberhasilan ajang ini. “Pertamina Grand Prix of Indonesia
bagian dari wujud energi Mandalika untuk Indonesia dalam memperkuat citra di
mata dunia. Melalui ajang ini, Pertamina membuka peluang pemberdayaan ekonomi
lokal, memperkenalkan produk unggulan nasional, serta menunjukkan komitmen
Pertamina dalam mendukung energi berkelanjutan dan sport tourism,” ujar Fadjar.  Direktur Pemasaran Regional PT Pertamina Patra Niaga, Eko Ricky Susanto mengatakan, Usaha Mikro Kecil dan Menengah (UMKM) lokal mampu meraih omzet besar di event MotoGP Mandalika tahun ini. ""Terbukti, mereka bisa meningkatkan omzet
penjualan dalam tiga hari hampir 1 miliar rupiah (pada tahun sebelumnya),
bahkan ada juga produk mereka yang akhirnya mulai go global,” ungkapnya. (fah)",https://bangsaonline.com/berita/153071/pertamina-grand-prix-of-indonesia-2025-menpora-harapan-bagi-roda-perekonomian-nasional
153025,Nasional,"Menag Tinjau Ponpes Al Khoziny, Bakal Beri Perhatian Khusus Bangunan Pesantren","SIDOARJO, BANGSAONLINE.com- Kementerian Agama (Kemenag) bakal memberikan perhatian khusus terhadap aspek fisik dan teknis bangunan pondok pesantren. Tujuannya agar memenuhi standar konstruksi dan keselamatan. Hal ini disampaikan Menteri Agama RI KH Nasaruddin Umar saat meninjau proses evakuasi korban ambruknya Musala Ponpes Al Khoziny Buduran, Sidoarjo, Selasa (30/9/2025). “Ke depan, kami di Kementerian Agama akan memberikan perhatian khusus terhadap aspek fisik dan teknis bangunan pondok pesantren, agar memenuhi standar konstruksi dan keselamatan,” tegasnya.  Ia menyebut, tidak sedikit pondok pesantren yang dibangun secara gotong royong oleh para santri dan masyarakat, sehingga acap kali luput dari pengawasan teknis yang memadai. Menag juga menegaskan bahwa musibah ini menjadi pembelajaran penting bagi semua pihak, khususnya dalam hal pembangunan infrastruktur di lingkungan pesantren. “Kita perlu introspeksi. Semua pembangunan, baik di lingkungan pesantren maupun non-pesantren, harus mengikuti aturan yang berlaku demi keselamatan bersama,” tandasnya. Menag Nasaruddin juga menyampaikan dukacita mendalam atas kejadian ambruknya musala Ponpes Al Khoziny. “Musibah ini betul-betul di luar dugaan kita semua. Saya pribadi dan atas nama Kementerian Agama menyampaikan belasungkawa sedalam-dalamnya, terutama kepada keluarga korban,” cetus Nasaruddin. Menag mengatakan bahwa para santri yang menjadi korban dalam keadaan sedang melaksanakan salat berjamaah, yang menurutnya, adalah keadaan yang sangat mulia.  “Anak-anak ini masih kecil, mereka sedang salat. Insyaallah wafatnya dalam keadaan husnul khatimah, bahkan mati syahid. Malaikat kecil yang dijemput dalam keadaan suci. Semoga dijemput dan dinanti di pintu surga,” katanya dengan nada suara bergetar. Dalam kunjungannya ke Ponpes Al Khoziny ini, Menag juga mengapresiasi kerja keras tim SAR, TNI, Polri, serta para relawan yang terus berjibaku melakukan evakuasi terhadap korban. “Tadi saya lihat sendiri bagaimana lubang kecil dibuat untuk menjangkau korban, itu luar biasa. Saya sangat terharu. Terima kasih kepada Basarnas dan semua pihak yang bergerak tanpa henti,” tandasnya. Selain meninjau lokasi, Menag Nasaruddin juga memberikan bantuan secara simbolis kepada pihak pondok serta menyemangati para santri yang masih bertahan di ponpes. “Santri-santri kita tidak boleh kehilangan semangat. Mereka harus tetap belajar, tetap kuat, dan mendoakan saudara-saudaranya yang menjadi korban. Ini adalah ujian, dan kita harus bangkit bersama,” ujarnya. Menag pun berharap musibah seperti ini tidak terulang lagi dan merupakan kejadian terakhir. ""Tidak boleh ada lagi pondok pesantren roboh karena kelalaian atau ketidaksesuaian teknis. Kami di Kementerian Agama akan memperkuat pengawasan ke depan,” pungkas Menag Nasaruddin. (sta/rev)",https://bangsaonline.com/berita/153025/menag-tinjau-ponpes-al-khoziny-bakal-beri-perhatian-khusus-bangunan-pesantren
152811,Nusantara,"Oknum TNI Ngamuk hingga Lepaskan Tembakan di Bank, Nyaris Timbulkan Korban Jiwa","GOWA, BANGSAONLINE.com– Seorang oknum anggota TNI AD berinisial S ditangkap lantaran membawa senapan api laras panjang ke salah satu bank di Kecamatan
Somba Opu, Gowa, Kamis (25/9/2025). Pihak bank yang panik langsung menghubungi Unit Intelijen Kodim 1409/Gowa karena S mengamuk, dan nyaris
menembak rekannya saat diamankan petugas. Insiden ini tak menimbulkan korban jiwa maupun luka serius. ""Anggota
unit intel pas datang ke sana, yang bersangkutan kaget sehingga langsung
senjatanya diarahkan ke anggota kami langsung ditangkis ke atas, terus terjadi
letusan (tembakan) seperti itu,"" kata Dandim 1409/Gowa, Letkol Inf Heri Kuswanto.  Ia menyebut,
pihaknya telah berkoordinasi dengan satuan divisi asal prajurit untuk pemeriksaan
lebih lanjut. ""Atas
kejadian ini langsung kami berkoordinasi, langsung kami informasikan sehingga
yang bersangkutan sudah diamankan oleh satuannya. Jadi tadi waktu kami amankan
anggotanya tersebut, kita bawa ke kantor Kodim sehingga mereka datang ke sini
untuk menjemput,"" paparnya.  Hingga kini, Heri mengaku belum mengetahui pasti motif dari S yang nekat membawa senjata api laras
panjang ke dalam bank. ""Nah itu
selebihnya kami tidak paham, karena yang bersangkutan juga saat ini sudah
dibawa ke satuannya, dan satuannya yang lebih paham,"" pungkasnya. (fah)",https://bangsaonline.com/berita/152811/oknum-tni-ngamuk-hingga-lepaskan-tembakan-di-bank-nyaris-timbulkan-korban-jiwa
152622,Nusantara,Kementerian ATR/BPN Perkuat Komitmen Lindungi Tanah Ulayat,"MANGGARAI, BANGSAONLINE.com- Kementerian ATR/BPN terus memperkuat komitmennya dalam menjalankan arahan Presiden Prabowo terkait pengelolaan tanah dan ruang yang berkeadilan serta berkelanjutan. Salah satu wujud nyata dari komitmen tersebut adalah pelaksanaan program pendaftaran dan pengadministrasian tanah ulayat di berbagai wilayah Indonesia. “Sebagaimana arahan Presiden Prabowo Subianto, perhatian terhadap pengelolaan tanah dan ruang yang berkeadilan serta berkelanjutan menjadi prioritas. Termasuk di dalamnya tanah ulayat. Kehadiran kami juga menjadi bukti bahwa negara hadir, mengakui, sekaligus berkomitmen untuk melindungi tanah ulayat masyarakat adat,” kata Kabiro Perencanaan dan Kerja Sama Kementerian ATR/BPN, Andi Tenri Abeng, Kamis (18/9/2025).  Ia menyebut, program ini merupakan bentuk sinergi antara hukum adat dan hukum pertanahan nasional. Pendaftaran tanah ulayat bertujuan memberikan kepastian hukum atas kepemilikan tanah adat, sekaligus melindungi aset masyarakat hukum adat dari potensi konflik dan klaim pihak lain. “Manfaatnya jelas untuk memberikan kepastian hukum sehingga tanah ulayat tidak hanya dikenal secara adat tapi juga diakui negara. Selain itu, melindungi aset masyarakat hukum adat yang bukan hanya sekadar bernilai ekonomi, tapi juga sosial, budaya, dan spiritual,” ucapnya. NTT menjadi salah satu dari delapan provinsi yang menjadi target program pendaftaran tanah ulayat tahun 2025. Di Kabupaten Manggarai, Masyarakat Hukum Adat Niang Todo di Desa Todo, Kecamatan Satar Mese Barat, tercatat memiliki tanah ulayat seluas sekitar 2 hektare yang telah berstatusclear and clean. Sementara itu, di Kabupaten Ngada terdapat tiga komunitas adat dengan total lahan lebih dari 113 hektare yang siap didaftarkan, dan di Kabupaten Nagekeo terdapat sembilan bidang tanah ulayat dengan luas hampir 196 hektare.  Bupati Manggarai, Herybertus G.L. Nabit, menyambut baik pelaksanaan program ini dan menekankan pentingnya sosialisasi kepada masyarakat adat. “Kehadiran kita di sini penting agar semua mendapat informasi awal. Jangan berpikir program ini hanya untuk Kota Ruteng atau Todo saja, melainkan akan diperluas ke wilayah-wilayah lain. Namun sekali lagi, semua tergantung pada kesadaran masing-masing masyarakat hukum adat,” tutunrya. Program ini merupakan bagian dari Integrated Land Administration and Spatial Planning Project (ILASPP), hasil kerja sama antara Kementerian ATR/BPN dan Bank Dunia.  Pada 2025, ILASPP dilaksanakan di delapan provinsi, termasuk tiga kabupaten di NTT, yakni Timor Tengah Selatan, Manggarai, dan Sumba Timur. Dalam kesempatan yang sama, Kementerian ATR/BPN juga menyerahkan 200 sertifikat tanah kepada masyarakat Kabupaten Manggarai sebagai hasil dari program Pendaftaran Tanah Sistematis Lengkap (PTSL). Penyerahan dilakukan secara simbolis oleh Bupati Manggarai, didampingi Andi Tenri Abeng dan Kepala Bidang Survei dan Pemetaan Kanwil BPN NTT, Agung Sucahyono. Sosialisasi turut diisi dengan pemaparan dari sejumlah narasumber, di antaranya Kepala Subdirektorat Pendaftaran Tanah Ulayat dan Tanah Komunal, Setyo Anggraini; Program Manager ILASPP, M. Sigit Widodo; Senior National Policy Manager Landesa Indonesia, Rino Subagyo; serta Direktur Fasilitasi Lembaga Kemasyarakatan dan Adat Desa, PKK, dan Posyandu Kementerian Dalam Negeri, Nitta Rosalin Marbun yang hadir secara daring. Turut hadir pula sejumlah Kepala Kantor Pertanahan dari wilayah Pulau Flores. (afa/mar)",https://bangsaonline.com/berita/152622/kementerian-atrbpn-perkuat-komitmen-lindungi-tanah-ulayat
153033,Politik,Pengamat ini Geram Nama Wakil Bupati Mojokerto Dicatut dalam Isu Proyek Bermasalah,"MOJOKERTO, BANGSAONLINE.com- Sejumlah pengamat kebijakan publik mengaku geram atas tindakan oknum yang diduga menyebarkan fitnah dengan mencatut nama Wakil Bupati Mojokerto, Kepala Desa Kembangbelor, dan Najib Al Falaq dalam polemik proyek DAM Wonokerto. Dalam RDP atau rapat dengar pendapat beberapa hari lalu, Komisi III DPRD Kabupaten Mojokerto bersama pimpinan dewan merekomendasikan pemutusan kontrak dan penghentian sementara pengerjaan proyek tersebut. Proyek DAM Wonokerto dinilai bermasalah, dengan dugaan rekanan pemenang tender yang tidak kompeten serta tanggung jawab dari pihak OPD terkait. ""Anehnya, ada oknum yang sengaja mengaburkan maupun mengalihkan permasalahan yang sebenarnya, dengan mencatut nama Wakil Bupati Mojokerto, Kepala Desa Kembangbelor dan Najib Al Falaq. Ketiganya, difitnah ada hubungannya dengan proyek DAM Wonokerto. Tim Hukum kami segera melaporkan oknum yang diduga menyebar fitnah. Jelas, kami gugat,"" kata Rifai salah satu pengamat kebijakan publik.  Senada dengan Rifai, tokoh masyarakat di Kabupaten Mojokerto, Supriyo, juga mengecam tindakan oknum tersebut. Ia menilai penyebaran fitnah telah mengalihkan perhatian dari inti persoalan proyek DAM Wonokerto dan mendukung penuh rekomendasi DPRD.  Menurut aktivis antirasuah itu, melawan hoaks dan fitnah adalah hal yang sangat penting. Ia mengajak seluruh elemen masyarakat Mojokerto untuk bersikap tegas terhadap penyebaran informasi palsu. ""Janganlah, melakukan penyebaran informasi bohong atau fitnah. Hal tersebut bertujuan untuk mencemarkan nama baik dan menjatuhkan citra seseorang. Saya anggap, mereka diduga mengaburkan pokok permasalahan yang sebenarnya, dengan dugaan menyebar fitnah nama Wabup Mojokerto. Harus dilaporkan ini,"" paparnya. (ris/mar)",https://bangsaonline.com/berita/153033/pengamat-ini-geram-nama-wakil-bupati-mojokerto-dicatut-dalam-isu-proyek-bermasalah
